flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,mean_parse_tree_depth,mean_ents_per_sentence,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space,label
1.319532033361528,-1.2544665268185438,-1.3185242944475888,-1.5874431488094307,-1.1998762611759808,-0.07513865124459414,-0.9531200235243208,-1.1492355958883873,-1.3886547628024333,-1.2765150872709747,-1.7609798122092688,-0.7852679939492269,-1.1942037581473133,-1.3252003920569628,-0.6382438870384476,-0.8538106335430211,0.0,-1.0125763881795076,-1.577056317446673,3.5646593527952675,-1.633656716083974,-0.3935881558892804,-0.8894083427853305,0.15980757983388053,-0.8533500653008019,-0.59027337932867,-1.16360725946356,-0.3160946871310574,-1.0077282903152165,-0.17514430609232556,0.4245946311658915,0
0.9479142278429104,-0.5931773114476688,-1.129686983210128,-1.6501497143350794,-1.1843850226979833,-2.0395803382814295,-1.0162962836518896,-1.122020962349394,-1.234766879264739,-1.2765150872709747,-1.5155946672962022,-0.7001594214448165,-1.1942037581473133,-1.5648849046383801,-1.157938876811415,-0.8538106335430211,0.0,-1.2967082610142138,-1.4553426961496843,2.1966382108811495,-1.3580887834584723,-0.3935881558892804,-1.2561073224184358,-0.04974143213372438,-0.759880902732579,-0.59027337932867,-1.16360725946356,-0.3160946871310574,-1.5457884260254962,-0.17514430609232556,0.4245946311658915,0
1.715293161276896,-1.7834978991152437,-1.5451290679325418,-1.4720630682422369,-1.2463499766099733,-2.1329399432099128,-1.0162962836518896,-1.1633468873530506,-1.3808629712309044,-1.2765150872709747,-2.295481957454759,-0.11987369982383662,-1.3265592809212254,-1.592540809936236,-0.6382438870384476,-1.3465169096020768,0.0,-1.2967082610142138,-1.9016259742386425,0.09199030024404484,-1.666724867999034,-0.3935881558892804,-0.945823570421193,-0.14499098302809024,-0.21344579848758266,-0.3994524272825734,-1.16360725946356,-0.3160946871310574,-0.5880413844611985,-0.17514430609232556,0.4245946311658915,0
0.8518143367342742,-0.9105961348256886,-0.9975008653439054,-0.9127205037534495,-0.9829989224840159,-0.15293832201833027,-0.9057378284286443,-1.01618627636442,-1.092566683084338,-1.0808334188549236,-1.705802578902683,-0.6717898972766796,-1.1942037581473133,-1.0578599741776897,0.754538685553105,-0.14994452488722704,0.0,-1.107287012457743,-1.2423438588799545,1.3547790466263074,-1.1982593825356815,-0.32484696904684063,-1.1150692533287798,-0.20214071356470956,-0.8533500653008019,-0.59027337932867,-0.9050759369162783,-0.3160946871310574,-1.5457884260254962,-0.17514430609232556,0.4245946311658915,0
1.7299685141062937,-1.2544665268185438,-1.5640127990562882,-2.2596575312443856,-1.5561747461699236,-2.0434703218201165,-1.0162962836518896,-1.1673786849143828,-1.4042383459454908,-2.05924176093518,-1.7087919790542794,-0.7001594214448165,-1.3506239214255733,-1.5648849046383801,-1.157938876811415,-0.5488019864588437,0.0,-1.2967082610142138,-1.577056317446673,0.8286170689670314,-1.3580887834584723,-0.2904763756256208,-1.2561073224184358,0.6741551546634553,-0.8533500653008019,-0.59027337932867,-1.16360725946356,-0.3160946871310574,-1.1476239255998892,-0.17514430609232556,0.4245946311658915,0
-2.8047155101775725,-2.6034965261751286,4.610967278408686,-0.0925186266779633,4.655811883507076,1.7609335790155765,-0.8109734382372912,5.763281323015915,5.21294064617536,-1.6678784241030777,-2.0500878325064256,16.066229361924027,0.9114522859831101,-1.6755085258298035,-1.6776338665843824,-2.3084672580983288,0.0,-1.2967082610142138,-2.0841964061841254,-0.4341716774152314,2.0148627118776665,34.8362701008611,-1.5945986882336098,-1.95473245002104,17.66073405878953,-0.59027337932867,-1.16360725946356,-0.3160946871310574,5.179963270352999,-0.17514430609232556,-25.88583170487068,0
-1.5876080222943048,-2.6034965261751286,1.9672449210842324,1.041216078025767,2.1617224885494775,1.0373966408198316,-0.795179373205399,2.4249529422327343,1.9481799777047837,0.6803015968895385,-1.484554474204636,1.4275548911654428,0.5143857176613731,0.6291502489915166,-1.6776338665843824,0.03775310408765125,0.0,1.0710573459416708,0.2790764073324024,-0.4341716774152314,1.8770787455649154,1.3249415151717134,-1.5945986882336098,1.8552495857535913,1.483378998904774,5.770425022207884,-1.16360725946356,-0.3160946871310574,0.0683919811053428,-0.17514430609232556,0.4245946311658915,0
0.457946802732377,-0.4609194683734938,-0.3932214693840302,-0.26057222228670207,-0.37884062184211303,0.022110937222575917,-0.8425615683010755,0.17520990300928732,-0.3835136500752153,-0.4937884136067695,-1.3411403783206246,-0.10439941391394385,0.009028267070071549,-0.4033368821284349,-1.157938876811415,-1.1353570770053387,0.0,-0.3969573303709776,-0.6844897612687572,3.5646593527952675,-0.6912143865047586,0.3625648993775569,-1.2561073224184358,0.6741551546634553,0.13167110945662566,-0.59027337932867,0.06441652263602787,1.2089175709113529,0.2082876163900154,-0.17514430609232556,0.4245946311658915,0
0.5445787242736597,-0.2757584880696485,-0.5254075872502528,-0.23298133345541652,-0.4872792911880956,0.03767087137732315,-0.8741496983648599,-0.45720634303970015,-0.5296097420413807,-0.2981067451907181,0.377135246333713,0.017184261092356694,-1.146074477138618,0.16821849402725264,-0.7837584841748785,-1.9799964073922915,0.0,-0.9652210760403899,-0.9279170038627342,1.039081860030742,-0.5809872134545578,-0.02410427661116673,-0.7765778875136059,0.21695731037049965,1.2245413179466182,-0.59027337932867,-1.16360725946356,-0.3160946871310574,-0.3512949247486752,-0.17514430609232556,0.4245946311658915,0
0.7651824151929916,-0.5931773114476688,-0.8653147474776826,-0.3834770907169737,-0.7661215837920508,-0.07513865124459414,-0.8899437633967521,-0.8480603180568613,-0.8705006232957665,-0.8851517504388722,-0.27188697285357794,-0.6831377069439345,-0.05113333419079774,-1.030204068879834,-0.2224878952200737,-0.1968689321309467,0.0,-0.8231551396230368,-1.374200281951692,1.6704762332218734,-1.2368388931032515,-0.3935881558892804,-0.7483702736956748,0.5217558732324704,-0.7455010315682369,-0.59027337932867,-0.8404431062794581,-0.3160946871310574,-1.0615343038862446,-0.17514430609232556,-2.206448002437765,0
0.8087350752028168,-1.1751118209740385,-0.9219659408489209,-0.8098817362913855,-0.9055427300940284,-2.0201304205879955,-1.0005022186199974,-0.9859477946544275,-1.2094435566572703,-1.0808334188549236,-1.2689230996050853,-0.37936557123588505,-0.8452664708342715,-1.3897308377519597,-1.365816872720602,-1.4169035204676563,0.0,-1.107287012457743,-0.7554893736920003,-0.4341716774152314,-0.9502482431727298,-0.32484696904684063,-1.3689377776901603,0.6741551546634553,-0.7023614180752108,0.7242709569888843,-1.16360725946356,-0.3160946871310574,-0.7817430333168991,-0.17514430609232556,0.4245946311658915,0
1.2234321422528918,-0.9899508406701938,-1.1674544454576201,-1.1585302406139928,-1.1379113072639908,-0.29297772941105527,-0.9057378284286443,-0.9636178389301252,-1.0945146309772202,-1.2765150872709747,-1.5745162158539994,-0.819311422950991,-0.7730725493212286,-1.0578599741776897,-0.8461218829476345,-1.0649704661397592,0.0,-0.9888987321099487,-1.2727722642042016,3.0384973751359916,-1.3636001421109822,-0.3334396174021456,-0.6637474322418812,0.19790740019162645,-0.889299743211657,-0.59027337932867,-0.7434938603242274,0.5734957967270153,-0.8463102496021327,-0.17514430609232556,0.4245946311658915,0
1.2523094494333193,-1.1222086837443688,-1.2052219077051123,-1.7128562798607283,-1.4012623613899482,-1.8839809967339574,-0.9531200235243208,-1.0536819936848107,-1.139317432513511,-1.4721967556870261,-1.6009117283280538,-0.8703765664536371,-0.893395751842967,-1.3252003920569628,-0.38879029194742315,-0.6895752081900026,0.0,-1.0125763881795076,-1.2626294624294525,-0.4341716774152314,-1.501384108423733,-0.3935881558892804,-0.18421799733705124,1.1313529989564117,-0.9468192278690248,-0.59027337932867,-1.16360725946356,-0.3160946871310574,-0.943161074029983,-0.17514430609232556,0.4245946311658915,0
1.242841479865966,-1.7834978991152437,-1.2052219077051123,-1.4068482400955622,-1.2618412150879708,-2.012350453510622,-1.0005022186199974,-1.0464247580744124,-1.2639860976579722,-1.4721967556870261,-1.157636273104439,-0.6717898972766796,-1.0979451961299225,-0.9841108933834074,-0.8045462837657972,-1.909609796526712,0.0,-1.107287012457743,-1.1510586429072132,-0.4341716774152314,-1.1541685133156012,-0.3935881558892804,-1.5945986882336098,-0.20214071356470956,-0.7311211604038949,-0.22983380324159858,-0.35569687650330484,-0.3160946871310574,-0.889355060458955,-0.17514430609232556,0.4245946311658915,0
1.3294734014072485,-1.3338212326630485,-1.337408025571335,-1.8934511885745966,-1.4632273153019384,-1.9462207333529462,-0.9531200235243208,-1.2036648629663738,-1.3419040133732605,-1.4721967556870261,-1.1663841290314982,-0.9554851389580475,-1.0377835948690532,-1.2514513112626806,-1.0747876784477401,-1.5342145385769554,0.0,-1.2019976367359784,-1.2423438588799545,-0.4341716774152314,-1.291952479628352,-0.3935881558892804,-1.1150692533287798,0.10265784929726102,-1.0330984548550768,-0.59027337932867,-1.034341598189919,-0.3160946871310574,-1.5888332368823186,-0.17514430609232556,-0.6278224222755722,0
0.43238328490052275,-0.4080163311438235,-0.73312862961146,-0.30070442422311733,-0.6731741529240657,-0.36688741664610436,-0.9215318934605364,-0.9665951663600322,-1.1821722861569195,-0.8851517504388722,-0.9786096391686171,-0.9129308527058424,-0.664781667051664,-1.2698885814612513,-1.428180271493358,-0.40802876472768485,0.0,-1.0125763881795076,-0.24834928495454797,-0.4341716774152314,-0.9116687326051598,-0.3420322657574506,-1.0586540256929176,-0.6402886476787923,-1.0330984548550768,-0.06021517920062387,-1.16360725946356,-0.3160946871310574,-1.5457884260254962,-0.17514430609232556,0.4245946311658915,0
1.2906547261811003,-1.7834978991152437,-1.2807568322000966,-1.4244060784427437,-1.2773324535659685,-1.9384407662755725,-0.968914088556213,-1.1129494178363961,-1.3419040133732605,-1.4721967556870261,-0.8683539806968437,-0.7151785812985358,-1.0738805556255748,-1.1316090549719722,-0.8253340833567159,-1.7453743711736935,0.0,-1.0125763881795076,-1.0699162287092208,-0.4341716774152314,-1.2588843277132917,-0.3420322657574506,-0.9176159566032618,-0.39263981535344133,-0.8245903229721179,-0.59027337932867,-1.16360725946356,-0.3160946871310574,-1.2121911418851228,-0.17514430609232556,-1.1540309489963039,0
0.249651472250604,-1.7834978991152437,-0.44987266275526844,-0.2053904446241312,-0.4872792911880956,-0.32020761418186267,-0.9531200235243208,-0.7319445482904898,-0.9523144347968191,-0.6894700820228207,-1.5173895747534139,-0.5299422764359957,-0.027068693686450027,-1.2145767708655395,-0.38879029194742315,-0.5488019864588437,0.0,-1.0125763881795076,-0.8163461843404947,0.8286170689670314,-1.0935435681379908,-0.3935881558892804,1.2261626935595076,0.6741551546634553,-0.5873224487604748,0.9999012210554683,-1.16360725946356,-0.3160946871310574,-0.8247878441737215,-0.17514430609232556,0.4245946311658915,0
0.7845917528060663,-1.7834978991152437,-0.8841984786014288,-1.201170705171434,-1.1069288303079958,-1.9617806675076934,-0.9847081535881052,-0.9617570092864334,-1.1704845987996262,-1.0808334188549236,-1.6708955832863488,-0.5364890897055657,-0.8452664708342715,-1.3897308377519597,-0.38879029194742315,0.03775310408765125,0.0,-1.107287012457743,-0.9177742020879852,-0.4341716774152314,-1.082520850832971,-0.32484696904684063,-0.2970484526087758,-0.04974143213372438,-0.5873224487604748,0.3850337089069349,-0.6788610296874069,-0.3160946871310574,-1.1153403174572725,-0.17514430609232556,0.4245946311658915,0
1.1656775278920366,-1.1222086837443688,-1.0730357898388896,-1.359191250296069,-1.2308587381319758,-2.059030255974864,-1.0162962836518896,-0.8935829777948138,-1.139317432513511,-1.4721967556870261,-0.9349341628197677,-0.27461655892276454,-0.40007062150383926,-1.260669946361966,-0.534304889083854,-1.674987760308114,0.0,-1.2967082610142138,-1.5263423085729277,0.5129198823714657,-1.1982593825356815,0.3110090092457271,-0.043179928247395236,-0.04974143213372438,-0.774260773896921,0.1730104288557164,-1.16360725946356,-0.3160946871310574,-0.4696681546049368,-0.17514430609232556,0.4245946311658915,0
